Nombre del archivo                      tf.idf                                  
435_sorted.txt                          0.0039                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
419_sorted.txt                          0.2114                                  
426_sorted.txt                          0.1767                                  
428_sorted.txt                          0.1074                                  
282_sorted.txt                          0.0181                                  
501_sorted.txt                          0.1410                                  
250_sorted.txt                          0.0672                                  
009_sorted.txt                          0.0497                                  
355_sorted.txt                          0.0169                                  
103_sorted.txt                          0.4049                                  
043_sorted.txt                          0.0061                                  
252_sorted.txt                          0.0376                                  
026_sorted.txt                          0.0978                                  
380_sorted.txt                          0.0218                                  
199_sorted.txt                          0.2410                                  
058_sorted.txt                          0.1712                                  
139_sorted.txt                          0.2208                                  
007_sorted.txt                          0.0184                                  
229_sorted.txt                          0.2653                                  
047_sorted.txt                          0.2058                                  
348_sorted.txt                          0.0164                                  
347_sorted.txt                          0.0196                                  
371_sorted.txt                          0.0104                                  
339_sorted.txt                          0.0168                                  
349_sorted.txt                          0.0168                                  
368_sorted.txt                          0.0197                                  
340_sorted.txt                          0.0186                                  
351_sorted.txt                          0.0130                                  
366_sorted.txt                          0.0178                                  
354_sorted.txt                          0.0123                                  
070_sorted.txt                          0.2049                                  
196_sorted.txt                          0.5236                                  
333_sorted.txt                          0.0291                                  
279_sorted.txt                          0.0205                                  
282_sorted.txt                          0.0542                                  
277_sorted.txt                          0.1311                                  
179_sorted.txt                          0.0320                                  
309_sorted.txt                          0.0619                                  
278_sorted.txt                          0.1876                                  
301_sorted.txt                          0.0534                                  
325_sorted.txt                          0.0250                                  
308_sorted.txt                          0.0514                                  
011_sorted.txt                          0.6440                                  
043_sorted.txt                          0.0061                                  
287_sorted.txt                          0.0434                                  
156_sorted.txt                          0.0365                                  
315_sorted.txt                          0.0531                                  
062_sorted.txt                          0.2597                                  
307_sorted.txt                          0.0197                                  
299_sorted.txt                          0.0675                                  
298_sorted.txt                          0.0832                                  
304_sorted.txt                          0.0355                                  
145_sorted.txt                          0.1789                                  
279_sorted.txt                          0.0205                                  
233_sorted.txt                          0.0493                                  
447_sorted.txt                          0.1224                                  
283_sorted.txt                          0.1431                                  
040_sorted.txt                          0.1377                                  
338_sorted.txt                          0.0153                                  
181_sorted.txt                          0.0223                                  
328_sorted.txt                          0.0367                                  
393_sorted.txt                          0.0241                                  
233_sorted.txt                          0.0493                                  
387_sorted.txt                          0.2613                                  
076_sorted.txt                          0.0760                                  
189_sorted.txt                          0.0418                                  
043_sorted.txt                          0.0183                                  
302_sorted.txt                          1.1309                                  
235_sorted.txt                          0.0889                                  
137_sorted.txt                          0.0284                                  
269_sorted.txt                          0.0451                                  
388_sorted.txt                          0.0367                                  
280_sorted.txt                          0.0308                                  
007_sorted.txt                          0.0184                                  
281_sorted.txt                          0.0290                                  
002_sorted.txt                          0.0293                                  
046_sorted.txt                          0.2941                                  
136_sorted.txt                          0.2105                                  
445_sorted.txt                          0.0628                                  
272_sorted.txt                          0.0381                                  
189_sorted.txt                          0.0418                                  
363_sorted.txt                          0.0158                                  
315_sorted.txt                          0.0531                                  
307_sorted.txt                          0.0394                                  
146_sorted.txt                          0.0390                                  
377_sorted.txt                          0.0162                                  
019_sorted.txt                          0.0203                                  
361_sorted.txt                          0.0184                                  
445_sorted.txt                          0.1256                                  
329_sorted.txt                          0.1718                                  
249_sorted.txt                          0.0153                                  
326_sorted.txt                          0.0347                                  
281_sorted.txt                          0.0290                                  
378_sorted.txt                          0.0860                                  
079_sorted.txt                          0.2058                                  
279_sorted.txt                          0.0205                                  
277_sorted.txt                          0.0437                                  
240_sorted.txt                          0.0267                                  
466_sorted.txt                          0.2621                                  
461_sorted.txt                          0.0477                                  
469_sorted.txt                          0.1701                                  
349_sorted.txt                          0.0337                                  
355_sorted.txt                          0.0169                                  
354_sorted.txt                          0.0123                                  
365_sorted.txt                          0.0160                                  
070_sorted.txt                          0.2049                                  
218_sorted.txt                          0.5155                                  
189_sorted.txt                          0.0418                                  
125_sorted.txt                          0.3831                                  
381_sorted.txt                          0.0185                                  
015_sorted.txt                          0.5000                                  
007_sorted.txt                          0.0734                                  
104_sorted.txt                          0.4464                                  
138_sorted.txt                          0.5102                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
043_sorted.txt                          0.0183                                  
433_sorted.txt                          0.0031                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
349_sorted.txt                          0.0505                                  
407_sorted.txt                          0.1938                                  
410_sorted.txt                          0.1976                                  
398_sorted.txt                          0.1965                                  
429_sorted.txt                          0.1957                                  
401_sorted.txt                          0.1957                                  
431_sorted.txt                          0.1934                                  
403_sorted.txt                          0.1938                                  
405_sorted.txt                          0.1942                                  
434_sorted.txt                          0.0075                                  
435_sorted.txt                          0.0078                                  
436_sorted.txt                          0.0107                                  
368_sorted.txt                          0.0197                                  
350_sorted.txt                          0.0176                                  
338_sorted.txt                          0.0153                                  
043_sorted.txt                          0.0243                                  
363_sorted.txt                          0.0158                                  
376_sorted.txt                          0.0148                                  
343_sorted.txt                          0.0425                                  
364_sorted.txt                          0.0120                                  
348_sorted.txt                          0.0164                                  
207_sorted.txt                          0.1143                                  
353_sorted.txt                          0.0223                                  
118_sorted.txt                          0.0605                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
289_sorted.txt                          0.0160                                  
101_sorted.txt                          0.0515                                  
037_sorted.txt                          0.0948                                  
266_sorted.txt                          0.0476                                  
333_sorted.txt                          0.0145                                  
195_sorted.txt                          0.1821                                  
397_sorted.txt                          0.0265                                  
282_sorted.txt                          0.0181                                  
372_sorted.txt                          0.0192                                  
149_sorted.txt                          0.7813                                  
244_sorted.txt                          0.0428                                  
243_sorted.txt                          0.0794                                  
272_sorted.txt                          0.0381                                  
384_sorted.txt                          0.0409                                  
258_sorted.txt                          0.0773                                  
292_sorted.txt                          0.0301                                  
310_sorted.txt                          0.0522                                  
267_sorted.txt                          0.0482                                  
043_sorted.txt                          0.0061                                  
274_sorted.txt                          0.1024                                  
389_sorted.txt                          0.0247                                  
248_sorted.txt                          0.1003                                  
314_sorted.txt                          0.2075                                  
062_sorted.txt                          0.2597                                  
040_sorted.txt                          0.0689                                  
137_sorted.txt                          0.0142                                  
360_sorted.txt                          0.0162                                  
131_sorted.txt                          0.3788                                  
180_sorted.txt                          0.6757                                  
029_sorted.txt                          0.0790                                  
280_sorted.txt                          0.0308                                  
298_sorted.txt                          0.0166                                  
007_sorted.txt                          0.0551                                  
338_sorted.txt                          0.0153                                  
254_sorted.txt                          0.0782                                  
240_sorted.txt                          0.0267                                  
397_sorted.txt                          0.0265                                  
279_sorted.txt                          0.0205                                  
349_sorted.txt                          0.0168                                  
010_sorted.txt                          0.2132                                  
244_sorted.txt                          0.0428                                  
385_sorted.txt                          0.0285                                  
152_sorted.txt                          0.0351                                  
002_sorted.txt                          0.0293                                  
289_sorted.txt                          0.0160                                  
432_sorted.txt                          1.1299                                  
433_sorted.txt                          0.0061                                  
235_sorted.txt                          0.0445                                  
401_sorted.txt                          0.1957                                  
435_sorted.txt                          0.0039                                  
403_sorted.txt                          0.1938                                  
430_sorted.txt                          1.1561                                  
405_sorted.txt                          0.1942                                  
325_sorted.txt                          0.1997                                  
263_sorted.txt                          0.1637                                  
269_sorted.txt                          0.0676                                  
313_sorted.txt                          0.0836                                  
007_sorted.txt                          0.0184                                  
247_sorted.txt                          0.0375                                  
309_sorted.txt                          0.0413                                  
305_sorted.txt                          0.2899                                  
407_sorted.txt                          0.1938                                  
410_sorted.txt                          0.1976                                  
423_sorted.txt                          0.1931                                  
418_sorted.txt                          0.1938                                  
416_sorted.txt                          0.1942                                  
421_sorted.txt                          0.1934                                  
403_sorted.txt                          0.1938                                  
412_sorted.txt                          0.1961                                  
405_sorted.txt                          0.1942                                  
414_sorted.txt                          0.1938                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
005_sorted.txt                          0.0484                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
436_sorted.txt                          0.0053                                  
400_sorted.txt                          0.6024                                  
415_sorted.txt                          0.5747                                  
413_sorted.txt                          0.6061                                  
432_sorted.txt                          0.5650                                  
411_sorted.txt                          0.6024                                  
422_sorted.txt                          0.5747                                  
402_sorted.txt                          0.5714                                  
282_sorted.txt                          0.0181                                  
407_sorted.txt                          0.1938                                  
410_sorted.txt                          0.1976                                  
398_sorted.txt                          0.1965                                  
404_sorted.txt                          0.5714                                  
420_sorted.txt                          0.5714                                  
429_sorted.txt                          0.1957                                  
423_sorted.txt                          0.1931                                  
417_sorted.txt                          0.5714                                  
043_sorted.txt                          0.0548                                  
246_sorted.txt                          0.0458                                  
433_sorted.txt                          0.0277                                  
399_sorted.txt                          0.5917                                  
418_sorted.txt                          0.1938                                  
416_sorted.txt                          0.1942                                  
434_sorted.txt                          0.0377                                  
425_sorted.txt                          0.1931                                  
424_sorted.txt                          0.5747                                  
409_sorted.txt                          0.5747                                  
401_sorted.txt                          0.1957                                  
435_sorted.txt                          0.0313                                  
096_sorted.txt                          0.3745                                  
421_sorted.txt                          0.1934                                  
431_sorted.txt                          0.1934                                  
403_sorted.txt                          0.1938                                  
437_sorted.txt                          0.0431                                  
406_sorted.txt                          0.5747                                  
430_sorted.txt                          0.5780                                  
412_sorted.txt                          0.1961                                  
405_sorted.txt                          0.1942                                  
414_sorted.txt                          0.1938                                  
436_sorted.txt                          0.0267                                  
075_sorted.txt                          0.2564                                  
415_sorted.txt                          0.5747                                  
413_sorted.txt                          0.6061                                  
422_sorted.txt                          0.5747                                  
407_sorted.txt                          0.1938                                  
410_sorted.txt                          0.1976                                  
398_sorted.txt                          0.1965                                  
420_sorted.txt                          0.5714                                  
417_sorted.txt                          0.5714                                  
424_sorted.txt                          0.5747                                  
401_sorted.txt                          0.1957                                  
403_sorted.txt                          0.1938                                  
405_sorted.txt                          0.1942                                  
309_sorted.txt                          0.0619                                  
308_sorted.txt                          0.0514                                  
303_sorted.txt                          0.0379                                  
498_sorted.txt                          0.0284                                  
459_sorted.txt                          0.0445                                  
461_sorted.txt                          0.0955                                  
475_sorted.txt                          0.2004                                  
462_sorted.txt                          0.0753                                  
492_sorted.txt                          0.0322                                  
349_sorted.txt                          0.0168                                  
369_sorted.txt                          0.0170                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0078                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0107                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0075                                  
435_sorted.txt                          0.0078                                  
437_sorted.txt                          0.0096                                  
436_sorted.txt                          0.0107                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
347_sorted.txt                          0.0196                                  
369_sorted.txt                          0.0170                                  
351_sorted.txt                          0.0130                                  
366_sorted.txt                          0.0178                                  
338_sorted.txt                          0.0153                                  
365_sorted.txt                          0.0160                                  
289_sorted.txt                          0.0320                                  
290_sorted.txt                          0.1360                                  
400_sorted.txt                          0.6024                                  
415_sorted.txt                          0.5747                                  
413_sorted.txt                          0.6061                                  
432_sorted.txt                          0.5650                                  
411_sorted.txt                          0.6024                                  
333_sorted.txt                          0.0436                                  
422_sorted.txt                          0.5747                                  
402_sorted.txt                          0.5714                                  
028_sorted.txt                          0.0929                                  
407_sorted.txt                          0.1938                                  
054_sorted.txt                          1.2195                                  
410_sorted.txt                          0.1976                                  
398_sorted.txt                          0.1965                                  
404_sorted.txt                          0.5714                                  
420_sorted.txt                          0.5714                                  
272_sorted.txt                          0.0381                                  
429_sorted.txt                          0.1957                                  
292_sorted.txt                          0.0603                                  
423_sorted.txt                          0.1931                                  
055_sorted.txt                          0.4032                                  
417_sorted.txt                          0.5714                                  
399_sorted.txt                          0.5917                                  
418_sorted.txt                          0.1938                                  
416_sorted.txt                          0.1942                                  
425_sorted.txt                          0.1931                                  
027_sorted.txt                          0.0127                                  
137_sorted.txt                          0.0142                                  
424_sorted.txt                          0.5747                                  
234_sorted.txt                          0.0578                                  
409_sorted.txt                          0.5747                                  
401_sorted.txt                          0.1957                                  
152_sorted.txt                          0.0351                                  
421_sorted.txt                          0.1934                                  
431_sorted.txt                          0.1934                                  
007_sorted.txt                          0.0184                                  
403_sorted.txt                          0.1938                                  
406_sorted.txt                          0.5747                                  
030_sorted.txt                          0.2604                                  
430_sorted.txt                          0.5780                                  
412_sorted.txt                          0.1961                                  
038_sorted.txt                          0.2911                                  
405_sorted.txt                          0.1942                                  
002_sorted.txt                          0.0586                                  
414_sorted.txt                          0.1938                                  
046_sorted.txt                          0.1471                                  
114_sorted.txt                          0.6211                                  
075_sorted.txt                          0.2564                                  
047_sorted.txt                          0.2058                                  
423_sorted.txt                          0.1931                                  
425_sorted.txt                          0.1931                                  
421_sorted.txt                          0.1934                                  
328_sorted.txt                          0.0367                                  
037_sorted.txt                          0.0474                                  
333_sorted.txt                          0.0291                                  
318_sorted.txt                          0.1733                                  
393_sorted.txt                          0.0483                                  
331_sorted.txt                          0.1821                                  
397_sorted.txt                          0.0265                                  
105_sorted.txt                          0.2364                                  
282_sorted.txt                          0.0181                                  
256_sorted.txt                          0.1274                                  
277_sorted.txt                          0.0437                                  
179_sorted.txt                          0.0640                                  
283_sorted.txt                          0.4769                                  
009_sorted.txt                          0.0497                                  
243_sorted.txt                          0.1588                                  
392_sorted.txt                          0.0261                                  
394_sorted.txt                          0.0379                                  
384_sorted.txt                          0.1227                                  
308_sorted.txt                          0.0257                                  
076_sorted.txt                          0.0253                                  
091_sorted.txt                          0.1058                                  
103_sorted.txt                          0.4049                                  
267_sorted.txt                          0.0963                                  
043_sorted.txt                          0.0122                                  
386_sorted.txt                          0.1677                                  
363_sorted.txt                          0.0633                                  
252_sorted.txt                          0.0376                                  
249_sorted.txt                          0.0153                                  
433_sorted.txt                          0.0031                                  
026_sorted.txt                          0.0978                                  
434_sorted.txt                          0.0038                                  
274_sorted.txt                          0.1024                                  
389_sorted.txt                          0.1235                                  
027_sorted.txt                          0.0127                                  
235_sorted.txt                          0.0445                                  
040_sorted.txt                          0.0689                                  
234_sorted.txt                          0.0578                                  
381_sorted.txt                          0.0185                                  
335_sorted.txt                          0.0658                                  
376_sorted.txt                          0.0297                                  
146_sorted.txt                          0.0390                                  
435_sorted.txt                          0.0039                                  
152_sorted.txt                          0.0351                                  
066_sorted.txt                          0.0964                                  
265_sorted.txt                          0.3636                                  
361_sorted.txt                          0.0184                                  
247_sorted.txt                          0.0375                                  
239_sorted.txt                          0.0870                                  
437_sorted.txt                          0.0048                                  
237_sorted.txt                          0.1155                                  
304_sorted.txt                          0.0177                                  
181_sorted.txt                          0.0223                                  
002_sorted.txt                          0.1759                                  
254_sorted.txt                          0.1564                                  
136_sorted.txt                          0.2105                                  
436_sorted.txt                          0.0053                                  
391_sorted.txt                          0.0365                                  
383_sorted.txt                          0.0149                                  
423_sorted.txt                          0.1931                                  
433_sorted.txt                          0.0031                                  
418_sorted.txt                          0.1938                                  
416_sorted.txt                          0.1942                                  
434_sorted.txt                          0.0038                                  
425_sorted.txt                          0.1931                                  
435_sorted.txt                          0.0039                                  
421_sorted.txt                          0.1934                                  
437_sorted.txt                          0.0048                                  
114_sorted.txt                          0.2070                                  
436_sorted.txt                          0.0053                                  
353_sorted.txt                          0.0223                                  
350_sorted.txt                          0.0353                                  
355_sorted.txt                          0.0169                                  
340_sorted.txt                          0.0186                                  
338_sorted.txt                          0.0153                                  
349_sorted.txt                          0.0505                                  
359_sorted.txt                          0.0347                                  
376_sorted.txt                          0.0148                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
436_sorted.txt                          0.0053                                  
266_sorted.txt                          0.0476                                  
333_sorted.txt                          0.0291                                  
279_sorted.txt                          0.1023                                  
283_sorted.txt                          0.0477                                  
271_sorted.txt                          0.1443                                  
301_sorted.txt                          0.0534                                  
292_sorted.txt                          0.0904                                  
294_sorted.txt                          0.1869                                  
043_sorted.txt                          0.0061                                  
246_sorted.txt                          0.0917                                  
249_sorted.txt                          0.0153                                  
335_sorted.txt                          0.0658                                  
361_sorted.txt                          0.0184                                  
082_sorted.txt                          0.0467                                  
280_sorted.txt                          0.0308                                  
239_sorted.txt                          0.0870                                  
232_sorted.txt                          0.1190                                  
273_sorted.txt                          0.2174                                  
433_sorted.txt                          0.0061                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
436_sorted.txt                          0.0053                                  
344_sorted.txt                          0.0174                                  
351_sorted.txt                          0.0130                                  
436_sorted.txt                          0.0053                                  
433_sorted.txt                          0.0061                                  
434_sorted.txt                          0.0113                                  
435_sorted.txt                          0.0039                                  
436_sorted.txt                          0.0053                                  
368_sorted.txt                          0.0197                                  
372_sorted.txt                          0.0192                                  
369_sorted.txt                          0.0170                                  
398_sorted.txt                          0.1965                                  
429_sorted.txt                          0.1957                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
401_sorted.txt                          0.1957                                  
435_sorted.txt                          0.0039                                  
431_sorted.txt                          0.1934                                  
311_sorted.txt                          0.0986                                  
437_sorted.txt                          0.0048                                  
470_sorted.txt                          0.5495                                  
436_sorted.txt                          0.0053                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0075                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
433_sorted.txt                          0.0092                                  
434_sorted.txt                          0.0075                                  
005_sorted.txt                          0.0484                                  
435_sorted.txt                          0.0078                                  
437_sorted.txt                          0.0096                                  
436_sorted.txt                          0.0107                                  
328_sorted.txt                          0.0733                                  
408_sorted.txt                          0.0973                                  
279_sorted.txt                          0.0409                                  
301_sorted.txt                          0.0534                                  
243_sorted.txt                          0.0198                                  
272_sorted.txt                          0.0381                                  
320_sorted.txt                          0.2699                                  
325_sorted.txt                          0.0250                                  
315_sorted.txt                          0.0531                                  
300_sorted.txt                          0.1319                                  
427_sorted.txt                          0.0867                                  
335_sorted.txt                          0.1317                                  
377_sorted.txt                          0.0162                                  
299_sorted.txt                          0.0337                                  
311_sorted.txt                          0.0493                                  
286_sorted.txt                          0.0517                                  
298_sorted.txt                          0.0166                                  
326_sorted.txt                          0.0347                                  
322_sorted.txt                          0.1105                                  
197_sorted.txt                          0.0804                                  
124_sorted.txt                          0.0969                                  
383_sorted.txt                          0.0299                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
433_sorted.txt                          0.0123                                  
434_sorted.txt                          0.0075                                  
435_sorted.txt                          0.0078                                  
437_sorted.txt                          0.0144                                  
436_sorted.txt                          0.0160                                  
349_sorted.txt                          0.0337                                  
372_sorted.txt                          0.0192                                  
338_sorted.txt                          0.0153                                  
423_sorted.txt                          0.1931                                  
418_sorted.txt                          0.1938                                  
416_sorted.txt                          0.1942                                  
425_sorted.txt                          0.1931                                  
421_sorted.txt                          0.1934                                  
434_sorted.txt                          0.0038                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
117_sorted.txt                          0.4016                                  
022_sorted.txt                          0.2381                                  
297_sorted.txt                          0.2577                                  
156_sorted.txt                          0.0365                                  
027_sorted.txt                          0.0127                                  
057_sorted.txt                          0.4762                                  
031_sorted.txt                          0.7692                                  
